date,revenue,age_groups,180dayma,30dayma,7dayma,Prev30
2019-02-26,11415.0000,Newborns,8152.40055556,13659.91666667,12605.35714286,10119.51666667
2019-02-27,13011.0000,Newborns,8209.00833333,13532.41666667,12173.35714286,10497.68333333
2019-02-28,10201.0000,Newborns,8251.59388889,13523.11666667,11865.07142857,10599.81666667
2019-03-01,11837.0000,Newborns,8306.23277778,13357.85000000,10522.35714286,10938.88333333
2019-03-02,9311.0000,Newborns,8342.62166667,12990.51666667,10565.85714286,11223.08333333
2019-03-03,9290.0000,Newborns,8378.14611111,12801.75000000,10854.00000000,11144.95000000
2019-03-04,10492.0000,Newborns,8414.12388889,12582.21666667,10793.85714286,11250.28333333
2019-03-05,12387.0000,Newborns,8466.39833333,12634.58333333,10932.71428571,11109.38333333
2019-03-06,11449.0000,Newborns,8515.57055556,12457.35000000,10709.57142857,11378.35000000
2019-03-07,11013.0000,Newborns,8561.93166667,12341.35000000,10825.57142857,11560.38333333
2019-03-08,13704.0000,Newborns,8613.19500000,12289.61666667,11092.28571429,11753.81666667
2019-03-09,8257.0000,Newborns,8636.58055556,12166.98333333,10941.71428571,11697.76666667
2019-03-10,10450.3000,Newborns,8670.68222222,12236.12666667,11107.47142857,11605.13333333
2019-03-11,15075.0000,Newborns,8724.01222222,12448.16000000,11762.18571429,11573.80000000
2019-03-12,9823.0000,Newborns,8750.37555556,12277.29333333,11395.90000000,11744.70000000
2019-03-13,11845.0000,Newborns,8802.90333333,12215.52666667,11452.47142857,11952.03333333
2019-03-14,12779.0000,Newborns,8858.50888889,12095.22666667,11704.75714286,12255.66666667
2019-03-15,9609.0000,Newborns,8892.42555556,11900.79333333,11119.75714286,12485.90000000
2019-03-16,9212.0000,Newborns,8921.18333333,11936.96000000,11256.18571429,12430.13333333
2019-03-17,9784.0000,Newborns,8951.07777778,11859.99333333,11161.00000000,12461.60000000
2019-03-18,15372.0000,Newborns,9008.77444444,11979.46000000,11203.42857143,12451.50000000
2019-03-19,16612.5000,Newborns,9074.49944444,12073.24333333,12173.35714286,12640.23333333
2019-03-20,14814.0000,Newborns,9139.12722222,12041.17666667,12597.50000000,12971.06666667
2019-03-21,17478.0000,Newborns,9207.92722222,12068.11000000,13268.78571429,13303.80000000
2019-03-22,12082.0000,Newborns,9249.85500000,11936.34333333,13622.07142857,13549.26666667
2019-03-23,9850.0000,Newborns,9279.84944444,11852.71000000,13713.21428571,13613.23333333
2019-03-24,11766.0000,Newborns,9323.94944444,11537.04333333,13996.35714286,13986.10000000
2019-03-25,13482.0000,Newborns,9370.10500000,11686.22666667,13726.35714286,14031.15000000
2019-03-26,13123.0000,Newborns,9423.93833333,11881.22666667,13227.85714286,14019.11666667
2019-03-27,11201.0000,Newborns,9472.38277778,11890.82666667,12711.71428571,13872.51666667
2019-03-28,10865.0000,Newborns,9510.58277778,11872.49333333,11767.00000000,13659.91666667
2019-03-29,9858.0000,Newborns,9548.91055556,11767.39333333,11449.28571429,13532.41666667
2019-03-30,11625.0000,Newborns,9581.29944444,11814.86000000,11702.85714286,13523.11666667
2019-03-31,11173.0000,Newborns,9617.23277778,11792.72666667,11618.14285714,13357.85000000
2019-04-01,12941.0000,Newborns,9652.85500000,11913.72666667,11540.85714286,12990.51666667
2019-04-02,10650.0000,Newborns,9681.60500000,11959.06000000,11187.57142857,12801.75000000
2019-04-03,9422.0000,Newborns,9716.44611111,11923.39333333,10933.42857143,12582.21666667
2019-04-04,9785.0000,Newborns,9757.12388889,11836.66000000,10779.14285714,12634.58333333
2019-04-05,12681.0000,Newborns,9802.36833333,11877.72666667,11182.42857143,12457.35000000
2019-04-06,8289.0000,Newborns,9823.91833333,11786.92666667,10705.85714286,12341.35000000
2019-04-07,8310.0000,Newborns,9841.12388889,11607.12666667,10296.85714286,12289.61666667
2019-04-08,12202.0000,Newborns,9882.75722222,11738.62666667,10191.28571429,12166.98333333
2019-04-09,23379.0000,Newborns,9976.51833333,12169.58333333,12009.71428571,12236.12666667
2019-04-10,15757.0000,Newborns,10030.59055556,12192.31666667,12914.71428571,12448.16000000
2019-04-11,18496.0000,Newborns,10110.50722222,12481.41666667,14159.14285714,12277.29333333
2019-04-12,12592.0000,Newborns,10154.11833333,12506.31666667,14146.42857143,12215.52666667
2019-04-13,12034.0000,Newborns,10184.44611111,12481.48333333,14681.42857143,12095.22666667
2019-04-14,10940.0000,Newborns,10218.25166667,12525.85000000,15057.14285714,11900.79333333
2019-04-15,12121.0000,Newborns,10246.75722222,12622.81666667,15045.57142857,11936.96000000
2019-04-16,11610.0000,Newborns,10282.19055556,12683.68333333,13364.28571429,11859.99333333
2019-04-17,11474.0000,Newborns,10327.08500000,12553.75000000,12752.42857143,11979.46000000
2019-04-18,15136.0000,Newborns,10391.11833333,12504.53333333,12272.42857143,12073.24333333
2019-04-19,13972.0000,Newborns,10454.04611111,12476.46666667,12469.57142857,12041.17666667
2019-04-20,9859.0000,Newborns,10468.36833333,12222.50000000,12158.85714286,12068.11000000
2019-04-21,6861.0000,Newborns,10462.28500000,12048.46666667,11576.14285714,11936.34333333
2019-04-22,16427.0000,Newborns,10510.53500000,12267.70000000,12191.28571429,11852.71000000
2019-04-23,13815.0000,Newborns,10563.64055556,12336.00000000,12506.28571429,11537.04333333
2019-04-24,12718.0000,Newborns,10615.51833333,12310.53333333,12684.00000000,11686.22666667
2019-04-25,12048.0000,Newborns,10669.87388889,12274.70000000,12242.85714286,11881.22666667
2019-04-26,11174.0000,Newborns,10705.32944444,12273.80000000,11843.14285714,11890.82666667
2019-04-27,7858.0000,Newborns,10706.60722222,12173.56666667,11557.28571429,11872.49333333
2019-04-28,16318.0000,Newborns,10765.01833333,12388.90000000,12908.28571429,11767.39333333
2019-04-29,21232.0000,Newborns,10860.07944444,12709.13333333,13594.71428571,11814.86000000
2019-04-30,16973.0000,Newborns,10922.74611111,12902.46666667,14045.85714286,11792.72666667
2019-05-01,16719.5000,Newborns,10983.41000000,13028.41666667,14617.50000000,11913.72666667
2019-05-02,12881.0000,Newborns,11031.91555556,13102.78333333,14736.50000000,11959.06000000
2019-05-03,11924.0000,Newborns,11066.37666667,13186.18333333,14843.64285714,11923.39333333
2019-05-04,13191.0000,Newborns,11098.80444444,13299.71666667,15605.50000000,11836.66000000
2019-05-05,20350.0000,Newborns,11163.22111111,13555.35000000,16181.50000000,11877.72666667
2019-05-06,26047.0000,Newborns,11246.10444444,14147.28333333,16869.35714286,11786.92666667
2019-05-07,17812.0000,Newborns,11302.38777778,14464.01666667,16989.21428571,11607.12666667
2019-05-08,16697.0000,Newborns,11353.85444444,14613.85000000,16986.00000000,11738.62666667
2019-05-09,18184.0000,Newborns,11429.42666667,14440.68333333,17743.57142857,12169.58333333
2019-05-10,15410.0000,Newborns,11461.17111111,14429.11666667,18241.57142857,12192.31666667
2019-05-11,12186.0000,Newborns,11465.93777778,14218.78333333,18098.00000000,12481.41666667
2019-05-12,9172.0000,Newborns,11452.57666667,14104.78333333,16501.14285714,12506.31666667
2019-05-13,16876.0000,Newborns,11499.84888889,14266.18333333,15191.00000000,12481.48333333
2019-05-14,17549.0000,Newborns,11554.66000000,14486.48333333,15153.42857143,12525.85000000
2019-05-15,15628.0000,Newborns,11596.65444444,14603.38333333,15000.71428571,12622.81666667
2019-05-16,15738.0000,Newborns,11651.57666667,14740.98333333,14651.28571429,12683.68333333
2019-05-17,10672.0000,Newborns,11675.52666667,14714.25000000,13974.42857143,12553.75000000
2019-05-18,9856.0000,Newborns,11693.95444444,14538.25000000,13641.57142857,12504.53333333
2019-05-19,13052.0000,Newborns,11738.96555556,14507.58333333,14195.85714286,12476.46666667
2019-05-20,30457.0000,Newborns,11879.99888889,15194.18333333,16136.00000000,12222.50000000
2019-05-21,21577.0000,Newborns,11988.30444444,15684.71666667,16711.42857143,12048.46666667
2019-05-22,15654.0000,Newborns,12051.01000000,15658.95000000,16715.14285714,12267.70000000
2019-05-23,14373.0000,Newborns,12108.11000000,15677.55000000,16520.14285714,12336.00000000
2019-05-24,11571.0000,Newborns,12090.97666667,15639.31666667,16648.57142857,12310.53333333
2019-05-25,12423.0000,Newborns,11720.00444444,15651.81666667,17015.28571429,12274.70000000
2019-05-26,13388.0000,Newborns,11760.46555556,15725.61666667,17063.28571429,12273.80000000
2019-05-27,16282.0000,Newborns,11820.48222222,16006.41666667,15038.28571429,12173.56666667
2019-05-28,14950.0000,Newborns,11867.61555556,15960.81666667,14091.57142857,12388.90000000
2019-05-29,14867.0000,Newborns,11927.71555556,15748.65000000,13979.14285714,12709.13333333
2019-05-30,13780.0000,Newborns,11977.04888889,15642.21666667,13894.42857143,12902.46666667
2019-05-31,10342.0000,Newborns,12006.79888889,15429.63333333,13718.85714286,13028.41666667
2019-06-01,12750.0000,Newborns,12040.05444444,15425.26666667,13765.57142857,13102.78333333
2019-06-02,13319.0000,Newborns,12052.40444444,15471.76666667,13755.71428571,13186.18333333
2019-06-03,18801.0000,Newborns,12097.24888889,15658.76666667,14115.57142857,13299.71666667
2019-06-04,20794.0000,Newborns,12157.55444444,15673.56666667,14950.42857143,13555.35000000
2019-06-05,20327.0000,Newborns,12235.89888889,15482.90000000,15730.42857143,14147.28333333
2019-06-06,14433.0000,Newborns,12289.78222222,15370.26666667,15823.71428571,14464.01666667
2019-06-07,11348.0000,Newborns,12318.40444444,15191.96666667,15967.42857143,14613.85000000
2019-06-08,12431.0000,Newborns,12340.89888889,15000.20000000,15921.85714286,14440.68333333
2019-06-09,13720.0000,Newborns,12375.30722222,14943.86666667,15979.14285714,14429.11666667
2019-06-10,15338.0000,Newborns,12418.74055556,15048.93333333,15484.42857143,14218.78333333
2019-06-11,17297.0000,Newborns,12434.22944444,15319.76666667,14984.85714286,14104.78333333
2019-06-12,13098.0000,Newborns,12479.46833333,15193.83333333,13952.14285714,14266.18333333
2019-06-13,17150.0000,Newborns,12548.69611111,15180.53333333,14340.28571429,14486.48333333
2019-06-14,13526.0000,Newborns,12593.46277778,15110.46666667,14651.42857143,14603.38333333
2019-06-15,11130.0000,Newborns,12619.45166667,14956.86666667,14465.57142857,14740.98333333
2019-06-16,9025.5000,Newborns,12636.33777778,14901.98333333,13794.92857143,14714.25000000
2019-06-17,15110.0000,Newborns,12654.53777778,15077.11666667,13762.35714286,14538.25000000
2019-06-18,22536.0000,Newborns,12723.16000000,15393.25000000,14510.78571429,14507.58333333
2019-06-19,20010.0000,Newborns,12790.38777778,15045.01666667,15498.21428571,15194.18333333
2019-06-20,17670.0000,Newborns,12857.48777778,14914.78333333,15572.50000000,15684.71666667
2019-06-21,16222.0000,Newborns,12921.99333333,14933.71666667,15957.64285714,15658.95000000
2019-06-22,11163.0000,Newborns,12971.46000000,14826.71666667,15962.35714286,15677.55000000
2019-06-23,12963.0000,Newborns,13026.52111111,14873.11666667,16524.85714286,15639.31666667
2019-06-24,14796.0000,Newborns,13048.73222222,14952.21666667,16480.00000000,15651.81666667
2019-06-25,14715.0000,Newborns,13082.11000000,14996.45000000,15362.71428571,15725.61666667
2019-06-26,16032.0000,Newborns,13136.67111111,14988.11666667,14794.42857143,16006.41666667
2019-06-27,17544.0000,Newborns,13203.63222222,15074.58333333,14776.42857143,15960.81666667
2019-06-28,18247.0000,Newborns,13263.80444444,15187.25000000,15065.71428571,15748.65000000
2019-06-29,10305.0000,Newborns,13284.26000000,15071.41666667,14943.14285714,15642.21666667
2019-06-30,12058.0000,Newborns,13285.66555556,15128.61666667,14813.85714286,15429.63333333
2019-07-01,13346.0000,Newborns,13263.71555556,15148.48333333,14606.71428571,15425.26666667
2019-07-02,14876.0000,Newborns,13269.03777778,15200.38333333,14629.71428571,15471.76666667
2019-07-03,13039.0000,Newborns,13257.90444444,15008.31666667,14202.14285714,15658.76666667
2019-07-04,8094.0000,Newborns,13254.55444444,14584.98333333,12852.14285714,15673.56666667
2019-07-05,11275.0000,Newborns,13267.01555556,14283.25000000,11856.14285714,15482.90000000
2019-07-06,12109.0000,Newborns,13281.77111111,14205.78333333,12113.85714286,15370.26666667
2019-07-07,11327.0000,Newborns,13269.04611111,14205.08333333,12009.42857143,15191.96666667
2019-07-08,23028.0000,Newborns,13335.00722222,14558.31666667,13392.57142857,15000.20000000
2019-07-09,21621.0000,Newborns,13401.49055556,14821.68333333,14356.14285714,14943.86666667
2019-07-10,14353.0000,Newborns,13426.66277778,14788.85000000,14543.85714286,15048.93333333
2019-07-11,18026.0000,Newborns,13485.26277778,14813.15000000,15962.71428571,15319.76666667
2019-07-12,14499.0000,Newborns,13525.37388889,14859.85000000,16423.28571429,15193.83333333
2019-07-13,11078.0000,Newborns,13539.50166667,14657.45000000,16276.00000000,15180.53333333
2019-07-14,13423.0000,Newborns,13559.62944444,14654.01666667,16575.42857143,15110.46666667
2019-07-15,13483.0000,Newborns,13572.59611111,14732.45000000,15211.85714286,14956.86666667
2019-07-16,16737.0000,Newborns,13598.40722222,14989.50000000,14514.14285714,14901.98333333
2019-07-17,13195.0000,Newborns,13626.50722222,14925.66666667,14348.71428571,15077.11666667
2019-07-18,17637.0000,Newborns,13691.98500000,14762.36666667,14293.14285714,15393.25000000
2019-07-19,13235.0000,Newborns,13728.35722222,14536.53333333,14112.57142857,15045.01666667
2019-07-20,11738.0000,Newborns,13745.39611111,14338.80000000,14206.85714286,14914.78333333
2019-07-21,16270.0000,Newborns,13777.78500000,14340.40000000,14613.57142857,14933.71666667
2019-07-22,30225.0000,Newborns,13889.86833333,14975.80000000,17005.28571429,14826.71666667
2019-07-23,23623.0000,Newborns,13978.57944444,15331.13333333,17989.00000000,14873.11666667
2019-07-24,16903.0000,Newborns,14030.07388889,15401.36666667,18518.71428571,14952.21666667
2019-07-25,14056.0000,Newborns,14023.10166667,15379.40000000,18007.14285714,14996.45000000
2019-07-26,17490.0000,Newborns,14021.41833333,15428.00000000,18615.00000000,14988.11666667
2019-07-27,12584.0000,Newborns,13997.79611111,15262.66666667,18735.85714286,15074.58333333
2019-07-28,17885.0000,Newborns,14038.93500000,15250.60000000,18966.57142857,15187.25000000
2019-07-29,22385.0000,Newborns,14069.99055556,15653.26666667,17846.57142857,15071.41666667
2019-07-30,16099.0000,Newborns,14046.47944444,15787.96666667,16771.71428571,15128.61666667
2019-07-31,17860.0000,Newborns,14062.62944444,15938.43333333,16908.42857143,15148.48333333
2019-08-01,15605.0000,Newborns,14054.44611111,15962.73333333,17129.71428571,15200.38333333
2019-08-02,14873.0000,Newborns,14076.98500000,16023.86666667,16755.85714286,15008.31666667
2019-08-03,12526.0000,Newborns,14053.42944444,16171.60000000,16747.57142857,14584.98333333
2019-08-04,16964.0000,Newborns,14067.15722222,16361.23333333,16616.00000000,14283.25000000
2019-08-05,24815.0000,Newborns,14120.26277778,16784.76666667,16963.14285714,14205.78333333
2019-08-06,17782.0000,Newborns,14152.74055556,16999.93333333,17203.57142857,14205.08333333
2019-08-07,16984.0000,Newborns,14200.56277778,16798.46666667,17078.42857143,14558.31666667
2019-08-08,19105.5000,Newborns,14258.29333333,16714.61666667,17578.50000000,14821.68333333
2019-08-09,16714.0000,Newborns,14268.09888889,16793.31666667,17841.50000000,14788.85000000
2019-08-10,12264.0000,Newborns,14260.13222222,16601.25000000,17804.07142857,14813.15000000
2019-08-11,14095.0000,Newborns,14247.39333333,16587.78333333,17394.21428571,14859.85000000
2019-08-12,19796.0000,Newborns,14271.58222222,16878.38333333,16677.21428571,14657.45000000
2019-08-13,20239.0000,Newborns,14338.87111111,17105.58333333,17028.21428571,14654.01666667
2019-08-14,17754.0000,Newborns,14370.32111111,17247.95000000,17138.21428571,14732.45000000
2019-08-15,19909.0000,Newborns,14415.43777778,17353.68333333,17253.00000000,14989.50000000
2019-08-16,13341.0000,Newborns,14412.89333333,17358.55000000,16771.14285714,14925.66666667
2019-08-17,20444.0000,Newborns,14438.82666667,17452.11666667,17939.71428571,14762.36666667
2019-08-18,18098.0000,Newborns,14446.76000000,17614.21666667,18511.57142857,14536.53333333
2019-08-19,22985.0000,Newborns,14485.37111111,17989.11666667,18967.14285714,14338.80000000
2019-08-20,20574.0000,Newborns,14531.01000000,18132.58333333,19015.00000000,14340.40000000
2019-08-21,18808.0000,Newborns,14517.52111111,17752.01666667,19165.57142857,14975.80000000
2019-08-22,15610.0000,Newborns,14554.20722222,17484.91666667,18551.42857143,15331.13333333
2019-08-23,13304.0000,Newborns,14587.71277778,17364.95000000,18546.14285714,15401.36666667
2019-08-24,15405.0000,Newborns,14612.66833333,17409.91666667,17826.28571429,15379.40000000
2019-08-25,18093.0000,Newborns,14649.76833333,17430.01666667,17825.57142857,15428.00000000
2019-08-26,20735.0000,Newborns,14692.67944444,17701.71666667,17504.14285714,15262.66666667
2019-08-27,20457.0000,Newborns,14749.65722222,17787.45000000,17487.42857143,15250.60000000
2019-08-28,17775.0000,Newborns,14782.64611111,17633.78333333,17339.85714286,15653.26666667
2019-08-29,15382.0000,Newborns,14816.37388889,17609.88333333,17307.28571429,15787.96666667
2019-08-30,14704.0000,Newborns,14846.45166667,17504.68333333,17507.28571429,15938.43333333
2019-08-31,13541.5000,Newborns,14863.39333333,17435.90000000,17241.07142857,15962.73333333
2019-09-01,12822.0000,Newborns,14865.81000000,17367.53333333,16488.07142857,16023.86666667
2019-09-02,17132.0000,Newborns,14897.38222222,17521.06666667,15973.35714286,16171.60000000
2019-09-03,25174.0000,Newborns,14976.05444444,17794.73333333,16647.21428571,16361.23333333
2019-09-04,18576.0000,Newborns,15003.12111111,17586.76666667,16761.64285714,16784.76666667
2019-09-05,19401.0000,Newborns,15065.03222222,17640.73333333,17335.78571429,16999.93333333
2019-09-06,17978.0000,Newborns,15106.85277778,17673.86666667,17803.50000000,16798.46666667
2019-09-07,17653.0000,Newborns,15121.17500000,17625.45000000,18390.85714286,16714.61666667
2019-09-08,18800.0000,Newborns,15171.04722222,17694.98333333,19244.85714286,16793.31666667
2019-09-09,29380.0000,Newborns,15268.46388889,18265.51666667,20994.57142857,16601.25000000
2019-09-10,23841.5000,Newborns,15329.92222222,18590.40000000,20804.21428571,16587.78333333
2019-09-11,24019.0000,Newborns,15409.97777778,18731.16666667,21581.78571429,16878.38333333
2019-09-12,19969.0000,Newborns,15469.73888889,18722.16666667,21662.92857143,17105.58333333
2019-09-13,17501.0000,Newborns,15512.61111111,18713.73333333,21594.78571429,17247.95000000
2019-09-14,14231.0000,Newborns,15506.27222222,18524.46666667,21105.92857143,17353.68333333
2019-09-15,16989.0000,Newborns,15508.36388889,18646.06666667,20847.21428571,17358.55000000
2019-09-16,26495.0000,Newborns,15573.25833333,18847.76666667,20435.07142857,17452.11666667
2019-09-17,21262.0000,Newborns,15594.28055556,18953.23333333,20066.57142857,17614.21666667
2019-09-18,19751.0000,Newborns,15636.88611111,18845.43333333,19456.85714286,17989.11666667
2019-09-19,19843.0000,Newborns,15692.40277778,18821.06666667,19438.85714286,18132.58333333
2019-09-20,20559.0000,Newborns,15741.25277778,18879.43333333,19875.71428571,17752.01666667
2019-09-21,15126.0000,Newborns,15750.38611111,18863.30000000,20003.57142857,17484.91666667
2019-09-22,19492.0000,Newborns,15785.76944444,19069.56666667,20361.14285714,17364.95000000
2019-09-23,25901.0000,Newborns,15867.43611111,19419.43333333,20276.28571429,17409.91666667
2019-09-24,21688.0000,Newborns,15927.56388889,19539.26666667,20337.14285714,17430.01666667
2019-09-25,26202.0000,Newborns,16018.36388889,19721.50000000,21258.71428571,17701.71666667
2019-09-26,22901.0000,Newborns,16081.00833333,19802.96666667,21695.57142857,17787.45000000
2019-09-27,18409.0000,Newborns,16121.20833333,19824.10000000,21388.42857143,17633.78333333
2019-09-28,16402.0000,Newborns,16140.43611111,19858.10000000,21570.71428571,17609.88333333
2019-09-29,20568.0000,Newborns,16195.53611111,20053.56666667,21724.42857143,17504.68333333
2019-09-30,27954.5000,Newborns,16298.49444444,20534.00000000,22017.78571429,17435.90000000
2019-10-01,24134.0000,Newborns,16378.21111111,20911.06666667,22367.21428571,17367.53333333
2019-10-02,21577.0000,Newborns,16427.63333333,21059.23333333,21706.50000000,17521.06666667
2019-10-03,21407.0000,Newborns,16500.51111111,20933.66666667,21493.07142857,17794.73333333
2019-10-04,21234.0000,Newborns,16572.31111111,21022.26666667,21896.64285714,17586.76666667
2019-10-05,14982.0000,Newborns,16587.75555556,20874.96666667,21693.78571429,17640.73333333
2019-10-06,18938.0000,Newborns,16563.08333333,20906.96666667,21460.92857143,17673.86666667
2019-10-07,20946.0000,Newborns,16591.91111111,21016.73333333,20459.71428571,17625.45000000
2019-10-08,23725.0000,Newborns,16620.96111111,21180.90000000,20401.28571429,17694.98333333
2019-10-09,18699.0000,Newborns,16654.88888889,20824.86666667,19990.14285714,18265.51666667
2019-10-10,18156.0000,Newborns,16688.90000000,20635.35000000,19525.71428571,18590.40000000
2019-10-11,16103.0000,Newborns,16717.58333333,20371.48333333,18792.71428571,18731.16666667
2019-10-12,19805.0000,Newborns,16760.27222222,20366.01666667,19481.71428571,18722.16666667
2019-10-13,20456.0000,Newborns,16809.41666667,20464.51666667,19698.57142857,18713.73333333
2019-10-14,21809.0000,Newborns,16866.83333333,20717.11666667,19821.85714286,18524.46666667
2019-10-15,23823.0000,Newborns,16915.09444444,20944.91666667,19835.85714286,18646.06666667
2019-10-16,22582.0000,Newborns,16962.92777778,20814.48333333,20390.57142857,18847.76666667
2019-10-17,16556.0000,Newborns,17000.13333333,20657.61666667,20162.00000000,18953.23333333
2019-10-18,22724.0000,Newborns,17088.26111111,20756.71666667,21107.85714286,18845.43333333
2019-10-19,16145.0000,Newborns,17086.69444444,20633.45000000,20585.00000000,18821.06666667
2019-10-20,17836.0000,Newborns,17109.03333333,20542.68333333,20210.71428571,18879.43333333
2019-10-21,21390.0000,Newborns,17157.21111111,20751.48333333,20150.85714286,18863.30000000
2019-10-22,21563.0000,Newborns,17210.07222222,20820.51666667,19828.00000000,19069.56666667
2019-10-23,23381.0000,Newborns,17277.88888889,20736.51666667,19942.14285714,19419.43333333
2019-10-24,18892.0000,Newborns,17339.18888889,20643.31666667,20275.85714286,19539.26666667
2019-10-25,14943.0000,Newborns,17331.55000000,20268.01666667,19164.28571429,19721.50000000
2019-10-26,12048.0000,Newborns,17280.52777778,19906.25000000,18579.00000000,19802.96666667
2019-10-27,17260.0000,Newborns,17282.12222222,19867.95000000,18496.71428571,19824.10000000
2019-10-28,19326.0000,Newborns,17296.60277778,19965.41666667,18201.85714286,19858.10000000
2019-10-29,22228.0000,Newborns,17348.53055556,20020.75000000,18296.85714286,20053.56666667
2019-10-30,22211.0000,Newborns,17405.68055556,19829.30000000,18129.71428571,20534.00000000
2019-10-31,14352.0000,Newborns,17412.13055556,19503.23333333,17481.14285714,20911.06666667
2019-11-01,14937.0000,Newborns,17382.05833333,19281.90000000,17480.28571429,21059.23333333
2019-11-02,14905.0000,Newborns,17320.15833333,19065.16666667,17888.42857143,20933.66666667
2019-11-03,17733.0000,Newborns,17319.71944444,18948.46666667,17956.00000000,21022.26666667
2019-11-04,22033.0000,Newborns,17349.36388889,19183.50000000,18342.71428571,20874.96666667
2019-11-05,23435.0000,Newborns,17378.53611111,19333.40000000,18515.14285714,20906.96666667
2019-11-06,20667.0000,Newborns,17407.74166667,19324.10000000,18294.57142857,21016.73333333
2019-11-07,19740.0000,Newborns,17449.70833333,19191.26666667,19064.28571429,21180.90000000
2019-11-08,15208.0000,Newborns,17483.24166667,19074.90000000,19103.00000000,20824.86666667
2019-11-09,14179.0000,Newborns,17468.25833333,18942.33333333,18999.28571429,20635.35000000
2019-11-10,25596.0000,Newborns,17512.96388889,19258.76666667,20122.57142857,20371.48333333
2019-11-11,23352.0000,Newborns,17555.87500000,19377.00000000,20311.00000000,20366.01666667
2019-11-12,24296.0000,Newborns,17603.41944444,19505.00000000,20434.00000000,20464.51666667
2019-11-13,19089.0000,Newborns,17650.18055556,19414.33333333,20208.57142857,20717.11666667
2019-11-14,25465.0000,Newborns,17736.89722222,19469.06666667,21026.42857143,20944.91666667
2019-11-15,20365.0000,Newborns,17777.52500000,19395.16666667,21763.14285714,20814.48333333
2019-11-16,15002.0000,Newborns,17691.66388889,19343.36666667,21880.71428571,20657.61666667
2019-11-17,18221.0000,Newborns,17673.01944444,19193.26666667,20827.14285714,20756.71666667
2019-11-18,21383.0000,Newborns,17704.84722222,19367.86666667,20545.85714286,20633.45000000
2019-11-19,30477.0000,Newborns,17794.31388889,19789.23333333,21428.85714286,20542.68333333
2019-11-20,25115.0000,Newborns,17869.55833333,19913.40000000,22289.71428571,20751.48333333
2019-11-21,29173.0000,Newborns,17962.61388889,20167.06666667,22819.42857143,20820.51666667
2019-11-22,22213.0000,Newborns,18011.64166667,20128.13333333,23083.42857143,20736.51666667
2019-11-23,12993.0000,Newborns,17993.36944444,19931.50000000,22796.42857143,20643.31666667
2019-11-24,16430.0000,Newborns,18001.59166667,19981.06666667,22540.57142857,20268.01666667
2019-11-25,20647.0000,Newborns,18033.70277778,20267.70000000,22435.42857143,19906.25000000
2019-11-26,13748.0000,Newborns,18033.52500000,20150.63333333,20045.57142857,19867.95000000
2019-11-27,13070.0000,Newborns,18048.68055556,19942.10000000,18324.85714286,19965.41666667
2019-11-28,6951.0000,Newborns,18016.46388889,19432.86666667,15150.28571429,20020.75000000
2019-11-29,20450.0000,Newborns,18056.08055556,19374.16666667,14898.42857143,19829.30000000
2019-11-30,18735.0000,Newborns,18055.71388889,19520.26666667,15718.71428571,19503.23333333
2019-12-01,28342.0000,Newborns,18097.64722222,19967.10000000,17420.42857143,19281.90000000
2019-12-02,187195.5000,Newborns,19024.69444444,25710.11666667,41213.07142857,19065.16666667
2019-12-03,25524.0000,Newborns,19086.31111111,25969.81666667,42895.35714286,18948.46666667
2019-12-04,19562.0000,Newborns,19131.94444444,25887.45000000,43822.78571429,19183.50000000
2019-12-05,18633.0000,Newborns,19166.40000000,25727.38333333,45491.64285714,19333.40000000
2019-12-06,16475.0000,Newborns,19181.70555556,25587.65000000,44923.78571429,19324.10000000
2019-12-07,15538.0000,Newborns,19182.81666667,25447.58333333,44467.07142857,19191.26666667
2019-12-08,21477.0000,Newborns,19206.03888889,25656.55000000,43486.35714286,19074.90000000
2019-12-09,23480.0000,Newborns,19263.71666667,25966.58333333,20098.42857143,18942.33333333
2019-12-10,18995.0000,Newborns,19273.96666667,25746.55000000,19165.71428571,19258.76666667
2019-12-11,17935.0000,Newborns,19298.46111111,25565.98333333,18933.28571429,19377.00000000
2019-12-12,20932.0000,Newborns,19352.91666667,25453.85000000,19261.71428571,19505.00000000
2019-12-13,13936.0000,Newborns,19380.19722222,25282.08333333,18899.00000000,19414.33333333
2019-12-14,16446.0000,Newborns,19387.61944444,24981.45000000,19028.71428571,19469.06666667
2019-12-15,15932.0000,Newborns,19350.93055556,24833.68333333,18236.57142857,19395.16666667
2019-12-16,17892.0000,Newborns,19339.16388889,24930.01666667,17438.28571429,19343.36666667
2019-12-17,22127.0000,Newborns,19363.92500000,25060.21666667,17885.71428571,19193.26666667
2019-12-18,20389.0000,Newborns,19387.07500000,25027.08333333,18236.28571429,19367.86666667
2019-12-19,17468.0000,Newborns,19422.10277778,24593.45000000,17741.42857143,19789.23333333
2019-12-20,14971.0000,Newborns,19433.25833333,24255.31666667,17889.28571429,19913.40000000
2019-12-21,12401.0000,Newborns,19419.95277778,23696.25000000,17311.42857143,20167.06666667
2019-12-22,13940.0000,Newborns,19415.64722222,23420.48333333,17026.85714286,20128.13333333
2019-12-23,13831.0000,Newborns,19403.41944444,23448.41666667,16446.71428571,19931.50000000
2019-12-24,9502.0000,Newborns,19358.74166667,23217.48333333,14643.14285714,19981.06666667
2019-12-25,9627.0000,Newborns,19310.85277778,22850.15000000,13105.71428571,20267.70000000
